series_id,TradeTransportationAndUtilities,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CES4000000001    ,11301.0,,1963-03-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11374.0,,1963-04-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11240.0,,1963-04-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11244.0,,1963-05-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11318.0,,1963-05-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11376.0,,1963-06-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11332.0,,1963-06-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11374.0,,1963-07-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11348.0,,1963-07-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11399.0,,1963-08-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11367.0,,1963-08-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11434.0,,1963-09-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11388.0,,1963-09-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11412.0,,1963-10-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11477.0,,1963-10-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11564.0,,1963-11-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11430.0,,1963-11-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11952.0,,1963-12-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11440.0,,1963-12-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11339.0,,1964-01-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,3433.0,,1964-01-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3359.0,,1964-01-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10185.0,,1964-01-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,9996.0,,1964-01-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11512.0,,1964-01-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11280.0,,1964-02-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11534.0,,1964-02-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,9933.0,,1964-02-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3339.0,,1964-02-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10194.0,,1964-02-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3466.0,,1964-02-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11355.0,,1964-03-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11588.0,,1964-03-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10224.0,,1964-03-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10001.0,,1964-03-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3499.0,,1964-03-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3382.0,,1964-03-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3473.0,,1964-04-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3397.0,,1964-04-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11426.0,,1964-04-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10066.0,,1964-04-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11554.0,,1964-04-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10193.0,,1964-04-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11588.0,,1964-05-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,3437.0,,1964-05-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10152.0,,1964-05-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10215.0,,1964-05-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11515.0,,1964-05-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,3480.0,,1964-05-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11616.0,,1964-06-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10300.0,,1964-06-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10233.0,,1964-06-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11669.0,,1964-06-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,3490.0,,1964-06-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3489.0,,1964-06-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3518.0,,1964-07-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3492.0,,1964-07-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10285.0,,1964-07-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10331.0,,1964-07-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11703.0,,1964-07-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11670.0,,1964-07-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,3517.0,,1964-08-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11735.0,,1964-08-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11708.0,,1964-08-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,3539.0,,1964-08-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10357.0,,1964-08-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10331.0,,1964-08-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10390.0,,1964-09-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3558.0,,1964-09-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11731.0,,1964-09-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,3553.0,,1964-09-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11773.0,,1964-09-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10357.0,,1964-09-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10386.0,,1964-10-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11823.0,,1964-10-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11764.0,,1964-10-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,3609.0,,1964-10-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3567.0,,1964-10-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10434.0,,1964-10-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11933.0,,1964-11-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10410.0,,1964-11-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3677.0,,1964-11-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3578.0,,1964-11-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11801.0,,1964-11-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10536.0,,1964-11-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3932.0,,1964-12-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3591.0,,1964-12-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,12367.0,,1964-12-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,11847.0,,1964-12-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10961.0,,1964-12-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10448.0,,1964-12-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10296.0,,1965-01-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11686.0,,1965-01-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10481.0,,1965-01-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11864.0,,1965-01-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,3538.0,,1965-01-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3611.0,,1965-01-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10536.0,,1965-02-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3506.0,,1965-02-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11929.0,,1965-02-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,11665.0,,1965-02-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10271.0,,1965-02-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3635.0,,1965-02-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3526.0,,1965-03-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3642.0,,1965-03-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10332.0,,1965-03-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11737.0,,1965-03-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10556.0,,1965-03-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,11970.0,,1965-03-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,12067.0,,1965-04-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10526.0,,1965-04-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3712.0,,1965-04-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3636.0,,1965-04-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,11944.0,,1965-04-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10650.0,,1965-04-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,12000.0,,1965-05-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,12072.0,,1965-05-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,3683.0,,1965-05-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10574.0,,1965-05-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3639.0,,1965-05-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10639.0,,1965-05-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3698.0,,1965-06-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10736.0,,1965-06-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,12110.0,,1965-06-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,12172.0,,1965-06-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,3698.0,,1965-06-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10666.0,,1965-06-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10695.0,,1965-07-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,12182.0,,1965-07-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,12143.0,,1965-07-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10741.0,,1965-07-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3690.0,,1965-07-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3717.0,,1965-07-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,12198.0,,1965-08-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,12176.0,,1965-08-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,3710.0,,1965-08-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10759.0,,1965-08-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3734.0,,1965-08-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10735.0,,1965-08-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3745.0,,1965-09-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,12258.0,,1965-09-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,12219.0,,1965-09-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10805.0,,1965-09-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3750.0,,1965-09-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10773.0,,1965-09-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3806.0,,1965-10-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10805.0,,1965-10-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3766.0,,1965-10-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,12260.0,,1965-10-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,12312.0,,1965-10-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10853.0,,1965-10-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10964.0,,1965-11-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,12293.0,,1965-11-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,3776.0,,1965-11-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,12431.0,,1965-11-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10834.0,,1965-11-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3878.0,,1965-11-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,12343.0,,1965-12-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,4138.0,,1965-12-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10876.0,,1965-12-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3796.0,,1965-12-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,11388.0,,1965-12-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,12865.0,,1965-12-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,12385.0,,1966-01-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,10907.0,,1966-01-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3815.0,,1966-01-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,3743.0,,1966-01-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,10728.0,,1966-01-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,12206.0,,1966-01-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,12143.0,,1966-02-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,3695.0,,1966-02-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,10935.0,,1966-02-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,12418.0,,1966-02-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,10666.0,,1966-02-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3827.0,,1966-02-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,3842.0,,1966-03-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
